ayet_url,ayet,meal
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1024/70-72-ayet-tefsiri,"قَالُٓوا اَجِئْتَنَا لِنَعْبُدَ اللّٰهَ وَحْدَهُ وَنَذَرَ مَا كَانَ يَعْبُدُ اٰبَٓاؤُ۬نَاۚ فَأْتِنَا بِمَا تَعِدُنَٓا اِنْ كُنْتَ مِنَ الصَّادِقٖينَ
                                                    ﴿٧٠﴾


                                                    قَالَ قَدْ وَقَعَ عَلَيْكُمْ مِنْ رَبِّكُمْ رِجْسٌ وَغَضَبٌؕ اَتُجَادِلُونَنٖي فٖٓي اَسْمَٓاءٍ سَمَّيْتُمُوهَٓا اَنْتُمْ وَاٰبَٓاؤُ۬كُمْ مَا نَزَّلَ اللّٰهُ بِهَا مِنْ سُلْطَانٍؕ فَانْتَظِرُٓوا اِنّٖي مَعَكُمْ مِنَ الْمُنْتَظِرٖينَ
                                                    ﴿٧١﴾


                                                    فَاَنْجَيْنَاهُ وَالَّذٖينَ مَعَهُ بِرَحْمَةٍ مِنَّا وَقَطَعْنَا دَابِرَ الَّذٖينَ كَذَّبُوا بِاٰيَاتِنَا وَمَا كَانُوا مُؤْمِنٖينَࣖ
                                                    ﴿٧٢﴾","﴾70﴿

Dediler ki: “Sen bize tek Allah’a kulluk etmemiz ve atalarımızın tapmakta olduklarını bırakmamız için mi geldin? Eğer doğrulardan isen, bizi tehdit ettiğini (azabı) getir bize!”                                        
 ﴾71﴿

Hûd şöyle cevap verdi: “Üzerinize rabbinizden bir öfke ve bir azap inmektedir. Haklarında Allah’ın hiçbir delil indirmediği, sadece sizin ve atalarınızın taktığı kuru isimler hususunda mı benimle tartışıyorsunuz? Bekleyin öyleyse! Şüphesiz ben de sizinle beraber bekleyenlerdenim!”                                        
 ﴾72﴿

Onu ve onunla beraber olanları rahmetimizle kurtardık ve âyetlerimizi yalan sayıp da iman etmeyenlerin kökünü kestik."
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1027/73-74-ayet-tefsiri,"وَاِلٰى ثَمُودَ اَخَاهُمْ صَـالِـحاًۘ قَالَ يَا قَوْمِ اعْبُدُوا اللّٰهَ مَا لَكُمْ مِنْ اِلٰهٍ غَيْرُهُؕ قَدْ جَٓاءَتْكُمْ بَيِّنَةٌ مِنْ رَبِّكُمْؕ هٰذِهٖ نَاقَةُ اللّٰهِ لَكُمْ اٰيَةً فَذَرُوهَا تَأْكُلْ فٖٓي اَرْضِ اللّٰهِ وَلَا تَمَسُّوهَا بِسُٓوءٍ فَيَأْخُذَكُمْ عَذَابٌ اَلٖيمٌ
                                                    ﴿٧٣﴾


                                                    وَاذْكُرُٓوا اِذْ جَعَلَكُمْ خُلَـفَٓاءَ مِنْ بَعْدِ عَادٍ وَبَوَّاَكُمْ فِي الْاَرْضِ تَتَّخِذُونَ مِنْ سُهُولِهَا قُصُوراً وَتَنْحِتُونَ الْجِبَالَ بُيُوتاًۚ فَاذْكُـرُٓوا اٰلَٓاءَ اللّٰهِ وَلَا تَعْثَوْا فِي الْاَرْضِ مُفْسِدٖينَ
                                                    ﴿٧٤﴾","﴾73﴿

Semûd’a da kardeşleri Sâlih’i (gönderdik). Onlara, “Ey kavmim” dedi, “Allah’a kulluk edin; sizin O’ndan başka tanrınız yoktur. Size rabbinizden açık bir delil gelmiştir. O da, size bir işaret olarak Allah’ın şu devesidir. Onu bırakın, Allah’ın toprağında otlasın. Ona kötülük etmeyin; sonra sizi elem verici bir azap yakalar.”                                        
 ﴾74﴿

“Düşünün ki Allah Âd kavminden sonra yerlerine sizi getirdi ve yeryüzünde sizi yerleştirdi. O’nun düzlüklerinde saraylar yapıyorsunuz, dağlarında evler kuruyorsunuz. Artık Allah’ın nimetlerini hatırlayın da yeryüzünde fesatçılar olarak karışıklık çıkarmayın.”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1029/75-79-ayet-tefsiri,"قَالَ الْمَلَأُ الَّذٖينَ اسْتَكْبَرُوا مِنْ قَوْمِهٖ لِلَّذٖينَ اسْتُضْعِفُوا لِمَنْ اٰمَنَ مِنْهُمْ اَتَعْلَمُونَ اَنَّ صَالِحاً مُرْسَلٌ مِنْ رَبِّهٖؕ قَالُٓوا اِنَّا بِمَٓا اُرْسِلَ بِهٖ مُؤْمِنُونَ
                                                    ﴿٧٥﴾


                                                    قَالَ الَّذٖينَ اسْتَكْبَرُٓوا اِنَّا بِالَّـذٖٓي اٰمَنْتُمْ بِهٖ كَافِرُونَ
                                                    ﴿٧٦﴾


                                                    فَعَقَرُوا النَّاقَةَ وَعَتَوْا عَنْ اَمْرِ رَبِّهِمْ وَقَالُوا يَا صَالِحُ ائْتِنَا بِمَا تَعِدُنَٓا اِنْ كُنْتَ مِنَ الْمُرْسَلٖينَ
                                                    ﴿٧٧﴾


                                                    فَاَخَذَتْهُمُ الرَّجْفَةُ فَاَصْبَحُوا فٖي دَارِهِمْ جَاثِمٖينَ
                                                    ﴿٧٨﴾


                                                    فَتَوَلّٰى عَنْهُمْ وَقَالَ يَا قَوْمِ لَقَدْ اَبْلَغْتُكُمْ رِسَالَةَ رَبّٖي وَنَصَحْتُ لَكُمْ وَلٰكِنْ لَا تُحِبُّونَ النَّاصِحٖينَ
                                                    ﴿٧٩﴾","﴾75﴿

Kavminin ileri gelenlerinden büyüklük taslayanlar, içlerinden zayıf gördükleri kesimden inananlara dediler ki: “Siz Sâlih’in, rabbi tarafından gönderildiğine gerçekten inanıyor musunuz?” Onlar da, “Şüphesiz biz onunla ne gönderilmişse ona inanırız” dediler.                                        
 ﴾76﴿

Büyüklük taslayanlar ise, “Biz de sizin inandığınızı inkâr ediyoruz” diye karşılık verdiler.                                        
 ﴾77﴿

Derken, o deveyi keserek öldürdüler, böylece rablerinin emrinden dışarı çıktılar ve “Ey Sâlih! Eğer sen gerçekten peygamberlerden isen, bizi tehdit ettiğin azabı bize getir!” dediler.                                        
 ﴾78﴿

Bunun üzerine onları o dehşetli sarsıntı yakaladı da yurtlarında yere serildiler.                                        
 ﴾79﴿

Sâlih o zaman onlardan yüz çevirdi ve şöyle dedi: “Ey kavmim! Andolsun ki ben size rabbimin vahyettiklerini tebliğ ettim ve size öğüt verdim; fakat siz öğüt verenleri sevmiyorsunuz.”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1034/80-81-ayet-tefsiri,"وَلُوطاً اِذْ قَالَ لِقَوْمِهٖٓ اَتَأْتُونَ الْفَاحِشَةَ مَا سَبَقَكُمْ بِهَا مِنْ اَحَدٍ مِنَ الْعَالَمٖينَ
                                                    ﴿٨٠﴾


                                                    اِنَّكُمْ لَتَأْتُونَ الرِّجَالَ شَهْوَةً مِنْ دُونِ النِّسَٓاءِؕ بَلْ اَنْتُمْ قَوْمٌ مُسْرِفُونَ
                                                    ﴿٨١﴾","﴾80﴿

Lût’u da (peygamber gönderdik). Kavmine dedi ki: “Sizden önceki topluluklardan hiçbirinin (bu ölçüde) yapmadığı iğrençliği mi işliyorsunuz!”                                        
 ﴾81﴿

“Kadınları bırakıp da cinsel tatmin için erkeklere yanaşıyorsunuz. Doğrusu siz taşkınlık eden bir topluluksunuz.”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1036/82-ayet-tefsiri,"وَمَا كَانَ جَوَابَ قَوْمِهٖٓ اِلَّٓا اَنْ قَالُٓوا اَخْرِجُوهُمْ مِنْ قَرْيَتِكُمْۚ اِنَّهُمْ اُنَاسٌ يَتَطَهَّرُونَ
                                                    ﴿٨٢﴾","﴾82﴿

Kavminin cevabı, “Onları (Lût ve arkadaşlarını) memleketinizden çıkarın! Çünkü onlar fazla temizlik taslayan insanlar!” demelerinden başka bir şey olmadı."
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1037/83-84-ayet-tefsiri,"فَاَنْجَيْنَاهُ وَاَهْلَهُٓ اِلَّا امْرَاَتَهُؗ كَانَتْ مِنَ الْغَابِرٖينَ
                                                    ﴿٨٣﴾


                                                    وَاَمْطَرْنَا عَلَيْهِمْ مَطَراًؕ فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُجْرِمٖينَࣖ
                                                    ﴿٨٤﴾","﴾83﴿

Biz de onu ve karısı dışındaki aile fertlerini kurtardık. Karısı geride kalanlardan (inkârcılardan) idi.                                        
 ﴾84﴿

Ve üzerlerine dehşetli bir yağmur (taş) yağdırdık. İşte gör günahkârların sonunun ne olduğunu!"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1039/85-87-ayet-tefsiri,"وَاِلٰى مَدْيَنَ اَخَاهُمْ شُعَيْباًؕ قَالَ يَا قَوْمِ اعْبُدُوا اللّٰهَ مَا لَكُمْ مِنْ اِلٰهٍ غَيْرُهُؕ قَدْ جَٓاءَتْكُمْ بَيِّنَةٌ مِنْ رَبِّكُمْ فَاَوْفُوا الْكَيْلَ وَالْمٖيزَانَ وَلَا تَبْخَسُوا النَّاسَ اَشْيَٓاءَهُمْ وَلَا تُفْسِدُوا فِي الْاَرْضِ بَعْدَ اِصْلَاحِهَاؕ ذٰلِكُمْ خَيْرٌ لَكُمْ اِنْ كُنْتُمْ مُؤْمِنٖينَۚ
                                                    ﴿٨٥﴾


                                                    وَلَا تَقْعُدُوا بِكُلِّ صِرَاطٍ تُوعِدُونَ وَتَصُدُّونَ عَنْ سَبٖيلِ اللّٰهِ مَنْ اٰمَنَ بِهٖ وَتَبْغُونَهَا عِوَجاًۚ وَاذْكُرُٓوا اِذْ كُنْتُمْ قَلٖيلاً فَكَثَّرَكُمْࣕ وَانْظُرُوا كَيْفَ كَانَ عَاقِبَةُ الْمُفْسِدٖينَ
                                                    ﴿٨٦﴾


                                                    وَاِنْ كَانَ طَٓائِفَةٌ مِنْكُمْ اٰمَنُوا بِالَّـذٖٓي اُرْسِلْتُ بِهٖ وَطَٓائِفَةٌ لَمْ يُؤْمِنُوا فَاصْبِرُوا حَتّٰى يَحْكُمَ اللّٰهُ بَيْنَنَاۚ وَهُوَ خَيْرُ الْحَاكِمٖينَ
                                                    ﴿٨٧﴾","﴾85﴿

Medyen’e kardeşleri Şuayb’ı (gönderdik). Dedi ki: “Ey kavmim! Allah’a kulluk edin; sizin O’ndan başka tanrınız yoktur. Size rabbinizden açık bir delil gelmiştir. Artık ölçüyü tartıyı tam yapın, insanların mallarının değerini düşürmeyin, düzene sokulduktan sonra yeryüzünde bozgunculuk yapmayın. Eğer inananlar iseniz bunlar sizin için daha hayırlıdır.”                                        
 ﴾86﴿

“İnananları tehdit edip Allah yolundan alıkoyarak ve onu eğri göstermek maksadıyla her yolun başında oturmayın. Düşünün ki, siz az sayıdaydınız, sonra O sizi çoğalttı. Bozguncuların sonunun nasıl olduğunu da düşünün!”                                        
 ﴾87﴿

“Eğer içinizden bir grup bana gönderilene inanmış, bir grup da inanmamışsa, artık Allah aramızda hükmünü verinceye kadar sabredin! O, hükmedenlerin en iyisidir.”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1042/88-89-ayet-tefsiri,"قَالَ الْمَلَأُ الَّذٖينَ اسْتَكْبَرُوا مِنْ قَوْمِهٖ لَنُخْرِجَنَّكَ يَا شُعَيْبُ وَالَّذٖينَ اٰمَنُوا مَعَكَ مِنْ قَرْيَتِنَٓا اَوْ لَتَعُودُنَّ فٖي مِلَّتِنَاؕ قَالَ اَوَلَوْ كُنَّا كَارِهٖينَ
                                                    ﴿٨٨﴾


                                                    قَدِ افْتَرَيْنَا عَلَى اللّٰهِ كَذِباً اِنْ عُدْنَا فٖي مِلَّتِكُمْ بَعْدَ اِذْ نَجّٰينَا اللّٰهُ مِنْهَاؕ وَمَا يَكُونُ لَـنَٓا اَنْ نَعُودَ فٖيهَٓا اِلَّٓا اَنْ يَشَٓاءَ اللّٰهُ رَبُّنَاؕ وَسِعَ رَبُّنَا كُلَّ شَيْءٍ عِلْماًؕ عَلَى اللّٰهِ تَوَكَّلْنَاؕ رَبَّـنَا افْتَحْ بَيْنَنَا وَبَيْنَ قَوْمِنَا بِالْحَقِّ وَاَنْتَ خَيْرُ الْفَاتِحٖينَ
                                                    ﴿٨٩﴾","﴾88﴿

Kavminden büyüklük taslayan önderler kesimi şöyle dediler: “Ey Şuayb! Ya seni ve seninle beraber inananları kesinlikle şehrimizden çıkaracağız veya mutlaka dinimize döneceksiniz!” Şuayb dedi ki: “İstemesek de mi?”                                        
 ﴾89﴿

“Doğrusu Allah bizi ondan kurtardıktan sonra tekrar sizin dininize dönersek Allah hakkında yalan uydurmuş oluruz. Rabbimiz Allah dilemedikçe sizin dininize dönmemiz bizim için olacak şey değildir! Rabbimizin ilmi her şeyi kuşatmıştır. Biz sadece Allah’a dayanırız. Ey rabbimiz! Kavmimizle bizim aramızda adaletli hükmünü ver. Sen hüküm verenlerin en hayırlısısın.”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1044/90-93-ayet-tefsiri,"وَقَالَ الْمَلَأُ الَّذٖينَ كَفَرُوا مِنْ قَوْمِهٖ لَئِنِ اتَّبَعْتُمْ شُعَيْباً اِنَّكُمْ اِذاً لَخَاسِرُونَ
                                                    ﴿٩٠﴾


                                                    فَاَخَذَتْهُمُ الرَّجْفَةُ فَاَصْبَحُوا فٖي دَارِهِمْ جَاثِمٖينَۚۛ
                                                    ﴿٩١﴾


                                                    اَلَّذٖينَ كَذَّبُوا شُعَيْباً كَاَنْ لَمْ يَغْنَوْا فٖيهَاۚۛ اَلَّذٖينَ كَذَّبُوا شُعَيْباً كَانُوا هُمُ الْخَاسِرٖينَ
                                                    ﴿٩٢﴾


                                                    فَتَوَلّٰى عَنْهُمْ وَقَالَ يَا قَوْمِ لَقَدْ اَبْلَغْتُكُمْ رِسَالَاتِ رَبّٖي وَنَصَحْتُ لَكُمْۚ فَكَيْفَ اٰسٰى عَلٰى قَوْمٍ كَافِرٖينَࣖ
                                                    ﴿٩٣﴾","﴾90﴿

Kavminin inkârcı ileri gelenleri, “Eğer Şuayb’a uyarsanız o takdirde siz mutlaka hüsrana uğrarsınız!” dediler.                                        
 ﴾91﴿

Nihayet o şiddetli deprem onları yakalayıverdi de yurtlarında yere serilip kaldılar.                                        
 ﴾92﴿

Şuayb’ı yalanlayanlar sanki orada hiç yurt tutmamış gibi oldular. Böylece asıl hüsrana uğrayanlar, Şuayb’ı yalanlayanlar oldu.                                        
 ﴾93﴿

Şuayb onlardan ayrıldı ve (bu arada) “Ey kavmim!” dedi, “Ben size rabbimizin gönderdiği gerçekleri duyurdum ve size öğüt verdim. Artık kâfir bir kavme nasıl acırım!”"
https://kuran.diyanet.gov.tr/tefsir/A'r%C3%A2f-suresi/1048/94-95-ayet-tefsiri,"وَمَٓا اَرْسَلْنَا فٖي قَرْيَةٍ مِنْ نَبِيٍّ اِلَّٓا اَخَذْنَٓا اَهْلَهَا بِالْبَأْسَٓاءِ وَالضَّرَّٓاءِ لَعَلَّهُمْ يَضَّرَّعُونَ
                                                    ﴿٩٤﴾


                                                    ثُمَّ بَدَّلْنَا مَكَانَ السَّيِّئَةِ الْحَسَنَةَ حَتّٰى عَفَوْا وَقَالُوا قَدْ مَسَّ اٰبَٓاءَنَا الضَّرَّٓاءُ وَالسَّرَّٓاءُ فَاَخَذْنَاهُمْ بَغْتَةً وَهُمْ لَا يَشْعُرُونَ
                                                    ﴿٩٥﴾","﴾94﴿

Biz hangi ülkeye bir peygamber gönderdiysek mutlaka ora halkını, Allah’a yönelip yalvarsın yakarsınlar diye dert ve sıkıntıya uğratmışızdır.                                        
 ﴾95﴿

Sonra kötülüğü değiştirip yerine iyilik getirdik. Nihayet çoğaldılar ve “Atalarımız da böyle sıkıntı ve sevinç yaşamışlardı” dediler. (İnkârda ısrar edince) biz de onları, kendileri farkında olmadan ansızın yakaladık."
